S3,kl1,kl2,hell,N
0.3,0.0924958508558,0.563885947618,0.838312453812,0.904066611553
0.4,0.108254088096,1.32047747007,0.795987163794,1.14493368271
0.5,0.146266813589,1.77701032851,0.804980852372,1.2670706246
0.6,0.402515457213,2.502298017,0.778232418913,1.24653046765
0.7,0.542928376387,1.81813603991,0.736794442503,1.09726150388
