Id,Ga,OGa,sGa,sOGa,Error
587742577520541734,0.00535632902756,1.96220934391,0.162838831544,1.92816090584,2
587726014005575905,0.042723365128,1.99541962147,0.579815506935,1.98369574547,2
587731185651613943,0.00232321303338,1.96127557755,0.217280268669,1.9514169693,2
587733442656010273,0.00167415547185,1.96482408047,0.179057762027,1.89125299454,0
587731869631578318,0.0229763686657,1.98858451843,0.35496711731,1.99211966991,2
587739720846868660,0.00281352526508,1.97588658333,0.229528471828,1.96897161007,0
587731185668849851,0.0185874551535,1.98991811275,0.343507409096,1.99300074577,2
588017626155057366,0.0680434405804,1.99756097794,0.619065761566,1.97609996796,2
587722952767439331,0.939355432987,1.99124455452,1.38987267017,1.93999063969,1
587729971254132942,0.00175543467049,1.96870553493,0.219067007303,1.94830656052,0
587736543097258295,0.0482695139945,1.99686944485,0.53992074728,1.98166024685,0
587727180064620725,0.486140757799,1.99951469898,1.54630959034,1.92338705063,2
588017726543888561,0.0239210613072,1.98878419399,0.36947530508,1.99030053616,2
587739707938570335,0.0552443861961,1.99776649475,0.533334553242,1.97966480255,2
588017713122902167,0.00334144034423,1.96185290813,0.209321409464,1.95547306538,2
587739827676250280,0.00215781247243,1.97064220905,0.147529199719,1.92868721485,2
587731874459681001,0.0449042953551,1.99537360668,0.396446466446,1.98477458954,2
587742575914385583,0.00892872270197,1.99200475216,0.349116057158,1.99374485016,0
587742576446996576,0.00669636484236,1.97537469864,0.250489085913,1.99359619617,0
587733604267590015,0.794875442982,1.9982919693,1.45108163357,1.91965734959,2
587725551731409003,0.00249569141306,1.97267758846,0.189762383699,1.95561361313,2
587739131890303010,0.0099130468443,1.98139536381,0.250774025917,1.94574463367,2
587736585499771048,0.00244519603439,1.95108699799,0.225523546338,1.91525423527,0
587738411943067776,0.115262597799,1.99907648563,0.979686141014,1.95139610767,2
587731185125818492,0.00565849151462,1.96078431606,0.101563580334,1.96065568924,2
588017977832505476,0.00656189909205,1.97808766365,0.258863955736,1.98149573803,2
587736940373410047,0.00242720963433,1.97255766392,0.240144237876,1.99281799793,2
587736543099683022,0.00113584846258,1.9638158083,0.118565782905,1.95439743996,0
588007005807837240,0.00657293293625,1.95488727093,0.138183891773,1.94402980804,2
587739380990411044,0.00660159112886,1.98732888699,0.271280825138,1.99351227283,2
587741490889687530,0.0139159802347,1.96096098423,0.222501844168,1.96813726425,2
587729160049000586,0.238623768091,1.99915909767,1.06680929661,1.9379837513,2
588017724938977304,0.00768739823252,1.98076927662,0.279713600874,1.98916232586,2
588010359615258696,0.0054247956723,1.98078465462,0.221434816718,1.96790540218,2
587741830731137142,0.303203135729,1.9962015152,1.20107293129,1.96137607098,0
587739706332938345,0.00612527690828,1.99070286751,0.272441625595,1.99515771866,0
588017978914243028,0.0232927855104,1.99552500248,0.458014190197,1.98856186867,0
587733603718922320,0.00477667432278,1.97179484367,0.224577665329,1.98378586769,2
587739380457209910,0.0136933270842,1.97840535641,0.191786900163,1.94932937622,2
588017979953643559,0.0012406319147,1.9761146307,0.128639370203,1.94180703163,2
587726031722315945,0.035305339843,1.99541282654,0.507496893406,1.98687207699,0
587739721370370254,0.185682967305,1.99296486378,0.460995525122,1.97334909439,2
587739381530886377,0.0980468019843,1.99268066883,0.514604687691,1.98128604889,2
587739827662290999,0.151892527938,1.97944378853,0.261046767235,1.94054698944,2
587733410986393778,0.12658162415,1.99604809284,0.579974889755,1.97818958759,2
587742576460890259,0.0372473224998,1.98513376713,0.358060836792,1.97378873825,2
587733603717021863,0.0180414188653,1.98135817051,0.246345609426,1.97685754299,2
588848899908632698,0.221314877272,1.99483776093,0.636862516403,1.97084593773,2
588011101035626607,0.0466887056828,1.98652935028,0.346019208431,1.97826087475,2
587735744223969490,0.148376509547,1.99705815315,1.13371384144,1.96970903873,0
587742629059297417,0.0540174469352,1.9974668026,0.571990787983,1.9779471159,0
587738568175845526,0.00552770402282,1.97784495354,0.276734411716,1.99005448818,0
587728879792947520,1.82875335217,1.91320753098,1.95798325539,1.90213525295,1
587725471207063715,0.147699266672,1.98152422905,0.347719550133,1.94821095467,2
587741490359107704,0.027512460947,1.98264980316,0.290364444256,1.96872615814,2
587739158722969818,0.00508091691881,1.97663545609,0.264032512903,1.9889395237,0
587742863132459162,0.0188650488853,1.99381685257,0.362120598555,1.99354469776,0
587736975809052959,0.00557737844065,1.96574223042,0.303599864244,1.97460496426,0
587722982828081350,0.192621067166,1.99565219879,0.614164829254,1.96753501892,2
587736619865407501,1.93911850452,1.8125,1.93628513813,1.8125,1
587732578311340137,0.0518727488816,1.99342310429,0.412760436535,1.98323333263,2
587739720305082445,0.00129473372363,1.96987950802,0.186739295721,1.97120571136,0
587742864745365654,0.401448786259,1.99928748608,1.34569430351,1.92592930794,2
587732049480384567,0.00257790228352,1.97854077816,0.227573648095,1.96406245232,0
588017977832767707,0.0168467368931,1.98770284653,0.379813700914,1.99182677269,0
587729158986137787,0.00516340415925,1.97588980198,0.232214972377,1.98013448715,2
587734690352070863,0.0252998918295,1.98214280605,0.270198225975,1.99283611774,2
588298664118452274,0.00212784321047,1.95882356167,0.180956885219,1.94366192818,0
588017625610649675,0.0259383190423,1.97505664825,0.236922115088,1.94830369949,2
588017625623167135,0.0279468633235,1.99585652351,0.471742063761,1.98802268505,2
587736545778991181,0.00427236640826,1.9561753273,0.169108450413,1.95669293404,2
587742549608235242,0.00845562666655,1.98586773872,0.289644300938,1.99198150635,0
588017627219558598,0.0676344707608,1.99202132225,0.573416173458,1.98381876945,2
588018089473016052,0.0147296292707,1.9923967123,0.3564671278,1.99097764492,0
587733410457976921,0.00411921460181,1.98023355007,0.200028508902,1.98022282124,2
588017991237435568,0.708014786243,1.99815309048,1.43252944946,1.94695985317,2
587736478675042420,0.766572535038,1.92156863213,1.64420807362,1.90909087658,1
587736961847066753,0.0480608269572,1.99820053577,0.534495830536,1.97891891003,0
587739810491138188,0.00721164094284,1.9719222784,0.206546068192,1.94580423832,2
587739845923045487,0.0225723572075,1.98996531963,0.370507985353,1.9910005331,2
587726015093211396,0.0635587275028,1.99770712852,0.710046470165,1.97566366196,0
587731500258754725,0.00171831541229,1.95216405392,0.154834136367,1.96534657478,2
587742062126825750,0.00636360049248,1.98853564262,0.27331379056,1.99362695217,0
587742775623352352,0.263052493334,1.99836158752,1.02803266048,1.94822883606,2
587736783075868872,0.0661755427718,1.99789381027,0.682063639164,1.97409880161,2
587731187273564379,0.0481204465032,1.99515628815,0.510895192623,1.98384845257,0
588017978379272336,0.0710925161839,1.99281537533,0.572393298149,1.98559451103,2
587730817364066370,0.140561848879,1.99872219563,0.90804463625,1.95320010185,0
587732772664573959,1.51561594009,1.89545452595,1.96746683121,1.892116189,1
587731874461450288,0.00669859535992,1.96733665466,0.11662530899,1.95238089561,2
588023046404112580,0.17708325386,1.99909770489,1.08097946644,1.94984185696,0
587742864211312713,0.0116672087461,1.99252939224,0.331028193235,1.99245560169,2
587734303269519629,0.019106388092,1.99264538288,0.42253741622,1.99218606949,0
587736586581573665,0.498136490583,1.99536120892,1.19519662857,1.97078502178,0
588016891714601060,0.0014592546504,1.96889948845,0.156569764018,1.92888891697,0
587729782810345880,0.0453060604632,1.99566757679,0.495499521494,1.98430132866,2
587739646743543945,0.0231683347374,1.98617017269,0.316437274218,1.98276555538,2
587735348035846341,0.0512578524649,1.9640288353,0.265649467707,1.95443642139,2
588017605235769514,0.0195128545165,1.97517728806,0.150178149343,1.95187973976,2
587742550155788518,0.00378397013992,1.95330739021,0.128290325403,1.94208490849,2
587739302609944661,0.081042535603,1.98329043388,0.291684299707,1.96270596981,2
587739407874326628,0.114790961146,1.97997331619,0.290048032999,1.94288909435,2
587738067802063207,0.015516131185,1.99493050575,0.337517023087,1.99158811569,0
587729652350845004,0.00195204233751,1.97336888313,0.177777990699,1.92813766003,2
587738409261793326,0.259974718094,1.99833643436,1.00934386253,1.94801151752,2
588017724931637458,0.00781208323315,1.97936213017,0.299969017506,1.99012875557,0
587732484366336050,0.00216385605745,1.95744681358,0.195628911257,1.94465410709,2
587732482746482752,0.00251352088526,1.97209298611,0.148974239826,1.95291483402,2
587732771586375760,0.13399001956,1.97696733475,0.364635407925,1.95200002193,2
588017724933931102,0.0285794734955,1.99367976189,0.466459304094,1.98771262169,2
588017949900603458,0.00406802911311,1.97085607052,0.184477567673,1.95230996609,2
587742775101227087,0.0422546193004,1.99206125736,0.424038201571,1.9865860939,2
587736619864162499,0.0190106574446,1.98910474777,0.322898596525,1.98474574089,2
587741724965797952,0.0938409343362,1.97358489037,0.322479695082,1.95121955872,2
588298663043858576,0.158952772617,1.99811685085,0.830394268036,1.9590010643,2
587741490372477093,0.160499632359,1.99620711803,0.791078090668,1.96802079678,2
587742013301195011,0.00574232824147,1.98151576519,0.288160413504,1.99266421795,0
588295841247789063,0.715237736702,1.98186218739,1.42727124691,1.94218420982,1
587726033320345619,0.00329999439418,1.97346365452,0.213227063417,1.97257137299,2
588016840167391909,0.020826280117,1.99449789524,0.397174865007,1.99317288399,0
587739719221051538,0.0100608244538,1.97852349281,0.207205921412,1.96801972389,2
587739408387473511,0.00937645696104,1.99236857891,0.353177070618,1.99325370789,0
587742013272817734,0.000664027058519,1.96314501762,0.134919583797,1.94786727428,2
587739384743395605,0.160584643483,1.99641036987,0.771225869656,1.9702641964,2
587726101482307748,0.096238642931,1.9987398386,0.869499981403,1.96068406105,0
587733196235014221,0.00146929349285,1.97909402847,0.15558989346,1.95665633678,2
587732482197946494,0.232628270984,1.99959075451,1.18868541718,1.93549740314,0
587739406779875415,0.0367028079927,1.99659454823,0.48577862978,1.9876459837,2
587736541481074983,0.0224288590252,1.99560880661,0.457928568125,1.98901689053,0
587729159504658632,0.0249417126179,1.99523603916,0.46876719594,1.98705041409,2
587728309103165709,0.00452969176695,1.97894740105,0.27602738142,1.98961853981,0
587742013298049327,0.0304913129658,1.9870647192,0.359171688557,1.9740190506,2
587727178445029442,0.000823998416308,1.97936725616,0.164105579257,1.96193492413,2
587738947213262945,0.0256957225502,1.9936568737,0.446129262447,1.99073779583,2
587736975273689354,0.0151044419035,1.99104714394,0.336135417223,1.99181413651,0
587739814246023211,0.0171249955893,1.98613417149,0.310764372349,1.98336136341,2
587729971785629958,0.0236661471426,1.9911826849,0.437993496656,1.99115550518,0
587741531709243444,0.187610596418,1.99311923981,0.442091494799,1.97040820122,2
588018055659716742,0.0326232947409,1.98350143433,0.280576139688,1.96379721165,2
588016890639745113,0.00709753995761,1.9695237875,0.163052499294,1.93272721767,2
588017949883695237,0.145867079496,1.99884665012,0.972905158997,1.95049607754,0
587739381528068256,0.0323559418321,1.98813676834,0.416393846273,1.98400378227,2
587735343717155081,0.00183409207966,1.9466291666,0.191573485732,1.96878254414,2
588017947218477217,0.0043418109417,1.98847258091,0.250483542681,1.99166536331,2
587722984432402584,0.059049911797,1.99821221828,0.618159234524,1.97548043728,0
588017626686619768,0.0190755873919,1.9948066473,0.35366076231,1.99107396603,0
588017605223776377,0.0888167470694,1.99937498569,0.877541065216,1.95115029812,0
588023045863768098,0.198813766241,1.99680972099,1.0309265852,1.96437454224,2
587737826206679422,0.042032700032,1.99691832066,0.463264942169,1.98572528362,0
587736919434461496,0.0248056724668,1.99101257324,0.525214910507,1.98821818829,0
587733605331763294,0.00214109336957,1.96855342388,0.207760021091,1.89668619633,0
587727225689538702,0.111780278385,1.99213421345,0.377487629652,1.97846221924,2
588017626155122882,0.0208413638175,1.99505150318,0.48056179285,1.99120020866,0
587735744225542163,0.0569849871099,1.99231910706,0.501277446747,1.98681020737,1
587739719757398148,0.00922428909689,1.97794926167,0.232760518789,1.97774362564,2
587726015089869102,0.0133979972452,1.98754739761,0.349838972092,1.99179279804,0
587742863673262248,0.00652277562767,1.98208189011,0.294663757086,1.99289095402,0
587741709404995630,0.00324191409163,1.97137010098,0.144772067666,1.90766203403,2
587741489288249481,0.0612553097308,1.99628686905,0.483496189117,1.9822691679,2
587726032765124830,0.0550209507346,1.99681973457,0.608649492264,1.9821138382,2
587737808493936696,0.00441647693515,1.97697842121,0.255368381739,1.98263537884,2
587736921046122533,0.00647064205259,1.98262131214,0.281899601221,1.9870402813,2
587738947736633610,0.118599809706,1.99863123894,0.796327471733,1.96150970459,2
587732483267625259,0.0264631733298,1.99473571777,0.345118075609,1.98932850361,2
587725470129651890,0.217573583126,1.99297297001,0.569625258446,1.97316157818,2
587731499187962018,0.0516967736185,1.99873757362,0.569023966789,1.97623276711,0
587738946146861087,0.00645471503958,1.98041141033,0.252919912338,1.97811019421,2
587738067265126777,0.171386301517,1.99622309208,0.620667338371,1.97274589539,2
587741722286358642,0.0594388432801,1.99750435352,0.66394931078,1.97473943233,0
587742062680014989,0.0384096466005,1.98530852795,0.284358471632,1.98726415634,2
587739646200316003,0.0343014672399,1.9903011322,0.351788729429,1.99066781998,2
587742550675423315,0.00234999926761,1.96407186985,0.181301802397,1.94293475151,0
588013381670994051,0.0538752563298,1.99748003483,0.581554710865,1.9774646759,2
588018091084349794,0.0252591259778,1.9957293272,0.458791553974,1.98902976513,0
587741391568896124,0.000738652655855,1.95000004768,0.11615087837,1.93837535381,0
587733398639935614,0.127421453595,1.99894320965,0.927774965763,1.95463597775,0
587741488762978407,0.148341432214,1.99827754498,0.945107519627,1.95895838737,2
587722952767766870,0.0159454196692,1.99367547035,0.394209504128,1.99169886112,0
587736543102173537,0.0338161885738,1.99163937569,0.480670958757,1.98987364769,2
587739406260895952,0.0646912455559,1.99885082245,0.708022773266,1.9693363905,0
587729226611687442,0.0144604630768,1.99361777306,0.33391469717,1.99339711666,2
587741490371428488,0.063632696867,1.98042166233,0.300374507904,1.952054739,2
587739406802944011,0.187126621604,1.99327623844,0.560726225376,1.97934389114,2
588018054585188605,0.0277185123414,1.99220776558,0.406437575817,1.98896026611,2
587736976882663469,0.107086181641,1.99641108513,0.591326415539,1.97720336914,2
587739406255980591,0.0134418057278,1.96808505058,0.190175756812,1.95620441437,2
587736618792452157,0.109642758965,1.97459161282,0.195555761456,1.90123462677,2
587725473882439790,0.0475844182074,1.97381341457,0.202485769987,1.91235637665,2
587736618788323435,0.00328204757534,1.98260068893,0.281369507313,1.98526310921,0
587733411523657890,0.194576278329,1.99912703037,1.07656419277,1.94289135933,0
588017725470539946,0.0127913570032,1.98750674725,0.326001256704,1.99238598347,0
588017703466303564,0.391901791096,1.99066090584,0.630866467953,1.95432567596,2
587739707949776986,0.452147990465,1.98390555382,0.862502276897,1.94034802914,1
587733441049002077,0.00102485751268,1.94560670853,0.0933330133557,1.94583332539,0
587735744230719601,0.0237502064556,1.98575019836,0.367786377668,1.98387527466,2
587729158980894886,0.0320032685995,1.9947167635,0.416869997978,1.98859035969,2
587731869097459802,1.90800440311,1.93061220646,1.96056556702,1.93227088451,1
587739132964569195,0.00147899135482,1.97325098515,0.137781739235,1.92181074619,0
587739843770843314,0.0124811362475,1.99510574341,0.345350265503,1.9941778183,2
587734304875544741,0.213309064507,1.99473047256,0.595720052719,1.97135722637,2
587742012742500366,0.016865266487,1.99174773693,0.361189246178,1.99173939228,0
587737809026810265,0.039999820292,1.99570000172,0.582862436771,1.98569345474,0
588017704561541148,0.193701043725,1.9803571701,0.403181374073,1.95223879814,1
587734304879542576,0.00315204472281,1.9621514082,0.228513747454,1.98241353035,0
587742013822533818,0.0260244179517,1.99440300465,0.400330305099,1.99065649509,2
587736921041993832,0.243067413568,1.99610841274,0.936115980148,1.96057486534,2
587733080814780480,0.0199959240854,1.99020063877,0.337072938681,1.98975408077,2
587732591715942484,0.155103459954,1.99870669842,0.775235295296,1.95548069477,2
587741602567028770,0.00546122528613,1.96142435074,0.100323297083,1.93529415131,2
588018055665352787,0.00968101341277,1.96733665466,0.109561532736,1.94567906857,2
587728677927845983,0.00170647958294,1.9707723856,0.140930756927,1.95277202129,2
588017625623167160,0.629812061787,1.99539577961,1.10371732712,1.94215238094,2
587736542560780648,0.00095995439915,1.93401014805,0.152991458774,1.94901955128,0
587736542548066430,0.00429230649024,1.97278916836,0.192153826356,1.94139885902,2
587741828046913650,0.0115715330467,1.98190045357,0.274055272341,1.976303339,2
587730774422585457,0.013587183319,1.98803412914,0.354357033968,1.99429118633,0
587726015083970766,0.00289430120029,1.97426116467,0.217223241925,1.99254155159,0
587726015627001921,0.00161537446547,1.95412838459,0.165123865008,1.95934963226,0
587739380450197663,0.0669685378671,1.99485957623,0.518314778805,1.98489534855,2
588298662506332320,0.0115633839741,1.99252772331,0.345272779465,1.99338638783,0
588017116665741365,0.0325095243752,1.98755180836,0.318831384182,1.98466980457,2
587731870171004947,1.38673782349,1.98806369305,1.7600171566,1.91513121128,1
587731187279069315,0.015690529719,1.96751737595,0.204346567392,1.9375,2
587727220862288018,0.0103410277516,1.98776757717,0.334544360638,1.99292325974,0
587731869096738820,0.0559274032712,1.99331665039,0.441994011402,1.98823928833,2
587739707943747720,0.00297787436284,1.98316180706,0.202652782202,1.97673487663,0
587739707947221123,0.0162950083613,1.98921835423,0.25530102849,1.98685741425,2
587742577530044619,0.237401247025,1.99900352955,1.04811549187,1.94231522083,0
587739154428068144,0.0125231025741,1.9748030901,0.204483807087,1.96666669846,2
588017992310128758,0.20049893856,1.99391591549,0.637482881546,1.98130619526,2
587742568393539655,0.107316620648,1.98251187801,0.334059685469,1.97458565235,2
587722982836863293,0.122938930988,1.9986410141,0.886499047279,1.96151816845,0
587726032769057022,0.0297749936581,1.9905807972,0.411042362452,1.98987305164,2
587741490356158735,0.109167836607,1.99353098869,0.442592918873,1.98429954052,2
587736618787733575,0.194843500853,1.99784648418,0.846799910069,1.96575450897,2
587738569781411998,0.00306448224001,1.96949887276,0.24752548337,1.95422029495,0
587733442125758610,0.00256690080278,1.94222223759,0.12698353827,1.91555559635,2
587742550681911429,0.0165185704827,1.97565925121,0.176993668079,1.9287019968,2
587738066189942843,0.0201810970902,1.98193919659,0.219989731908,1.98688220978,2
587729160055685192,0.0469139106572,1.9936337471,0.366308033466,1.98716497421,2
587742013836558669,0.0431707948446,1.99403131008,0.457165271044,1.98782813549,2
587739302611910793,0.0420083068311,1.99112868309,0.358112126589,1.9864474535,2
587739828212531367,0.0049268072471,1.97661864758,0.155246093869,1.94237291813,2
588010136806621196,0.00744012976065,1.9816327095,0.218531802297,1.97543084621,2
587742575377711203,0.00541267544031,1.97907948494,0.267210066319,1.98262548447,0
588007004189163804,0.0216321814805,1.9965287447,0.462870687246,1.99078655243,0
587736920509120614,0.0011263799388,1.97516930103,0.158532738686,1.91176474094,2
587728930803548202,0.0194228384644,1.97944200039,0.232722088695,1.94585156441,2
587735346962104391,0.0122282635421,1.9772080183,0.236569315195,1.96879529953,2
588017990157140112,0.0646335855126,1.99820184708,0.631836771965,1.97466266155,0
587732483279159456,0.00502084428445,1.96915578842,0.266822129488,1.98830115795,0
588017704561410391,0.19522331655,1.99870181084,1.06863987446,1.94731664658,2
587732053782298801,0.0108097307384,1.99207746983,0.362297236919,1.99463033676,0
588017625072599108,0.00154223490972,1.96000003815,0.207912832499,1.96774196625,0
587726102563389638,1.00332868099,1.99125516415,1.40113067627,1.92006397247,1
587727942953402551,0.0505018942058,1.99538636208,0.525769114494,1.98105573654,2
588017979443183837,0.0206657219678,1.97405660152,0.2089535743,1.95496892929,2
587736783611429053,1.48381698132,1.99862718582,1.41535162926,1.93700432777,2
587739380987985959,0.0409605652094,1.97701144218,0.14202670753,1.95765471458,2
587733608548991116,0.00955377146602,1.98651254177,0.298898518085,1.99033975601,2
588017111289954370,0.00518911844119,1.96929824352,0.188657715917,1.92249524593,2
588017703487995911,1.93563890457,1.90714287758,1.98344838619,1.90972220898,1
588017978876493983,0.00857793819159,1.98480844498,0.279091477394,1.99233412743,2
587741532773482537,0.000951624359004,1.9584774971,0.104703292251,1.9387755394,0
587738946676785159,1.98811304569,1.91666662693,1.98860061169,1.91666662693,1
588018090548527194,0.00458125770092,1.976162076,0.260483115911,1.97158741951,0
587739504477863990,0.00910179503262,1.9763469696,0.275619059801,1.96741855145,2
587734863218081795,0.133749872446,1.96341466904,0.209813997149,1.92899405956,1
588017978358300686,0.00468775210902,1.97138774395,0.285263478756,1.97083604336,2
587742012743549032,0.0167653411627,1.97314047813,0.191529452801,1.95755517483,2
587733603734913462,0.13302539289,1.99856901169,0.911944568157,1.96187674999,0
587742061068484653,0.0156585387886,1.98499464989,0.303189367056,1.9711316824,2
587738570847092881,0.275687158108,1.95611286163,0.687109589577,1.91160225868,1
587736915686457753,0.0531323067844,1.99648606777,0.603386044502,1.98620951176,0
587741602033631242,0.00499207898974,1.96865665913,0.246710330248,1.97790944576,2
587742775087792252,0.0786920189857,1.99876475334,0.730498254299,1.9662861824,0
587741532770598932,0.00644309865311,1.9777777195,0.183247610927,1.93709886074,2
588297864728215625,0.0116498321295,1.98557686806,0.290316045284,1.99124085903,2
587741603113271314,0.0237322971225,1.97955703735,0.166244700551,1.92694807053,2
587734893826867354,0.0622942484915,1.99691390991,0.544651210308,1.97972238064,2
587736941989724238,0.00232465867884,1.9734660387,0.215263918042,1.9616253376,2
587739811035807766,0.106233619153,1.96542549133,0.249400764704,1.90981435776,2
587741489831084149,0.0260969456285,1.99428224564,0.499215573072,1.98940348625,0
587729777450549297,0.05599565804,1.99755501747,0.62214332819,1.97874093056,0
587735743151013911,0.0101148113608,1.9736841917,0.161526620388,1.93917965889,2
587735742615781394,0.0524511635303,1.96842110157,0.192705988884,1.91338586807,2
587733605327831093,0.00301784812473,1.96998798847,0.236556321383,1.9906989336,0
587742773476327513,0.559109151363,1.99599635601,1.03759455681,1.94288754463,2
587739153352163630,0.0368792787194,1.99817824364,0.514225363731,1.98020088673,0
587732771045834848,0.0266232527792,1.97245764732,0.203232765198,1.94352161884,2
587738569239232830,0.0119143771008,1.98756217957,0.294610887766,1.99467515945,0
587733603718332439,0.00164613965899,1.96907222271,0.183617934585,1.91559636593,0
587732134848364664,0.0976584032178,1.99466097355,0.517332196236,1.98381459713,2
587726032776593461,0.027000868693,1.99641227722,0.433479100466,1.98603916168,0
587739810501230870,0.0407500453293,1.9873073101,0.308900237083,1.98148143291,2
587725816944918615,0.0216724164784,1.98471617699,0.255491316319,1.97397768497,2
587731890576031887,0.0582917556167,1.99766755104,0.618627488613,1.97683143616,2
587739828752351629,0.020750740543,1.99463903904,0.409781992435,1.98942124844,2
587736976882794704,0.00393065018579,1.96671712399,0.204709708691,1.95510923862,2
587739809420869677,0.104241997004,1.99738812447,0.645552933216,1.97493445873,2
